,ch1 - AF7,ch2 - AF8,ch3 - TP9,ch4 - TP10,timestamp
24,-1179.4241997762583,-1366.4229374607094,-2121.742482261732,-4754.7685574158095,1731806989.0482633
25,-1022.8738575810567,-1243.7635686639696,-2091.122051374521,-5129.121323280502,1731806989.0482633
26,-1357.7332799136639,-1382.382960521616,-2154.876125919167,-5333.499376059044,1731806989.061761
27,-1131.4431532947347,-1209.2368122730404,-1875.9169882242568,-5394.585031985305,1731806989.061761
28,-770.3464628229849,-1028.3247617664747,-1897.5822286675684,-5780.482869013213,1731806989.0777736
29,-489.4855860006064,-585.6945123607293,-1421.8351651541889,-5650.553134702612,1731806989.0777736
30,-456.3201531935483,-511.4612381402403,-1211.9931185403839,-5793.250887461938,1731806989.0782487
31,-517.20572447218,-775.543053811416,-1603.1492549059913,-5378.303377528209,1731806989.0782487
32,-304.07817574730143,-448.6066095349379,-1260.7146652131341,-5431.5595528972335,1731806989.1082249
33,118.45946114649996,-877.5413453029469,-1481.654864945449,-5361.290572629776,1731806989.1082249
34,-358.08046115748584,-664.2211917303503,-1561.2436759024858,-5157.237891147379,1731806989.1089163
35,-85.64557893527672,-303.52093065390363,-1155.2906253621913,-5165.791042346042,1731806989.1089163
36,-349.06169241433963,-397.34380084229633,-1120.0458081797697,-5282.9247089582495,1731806989.1098127
37,-368.89999172929674,-564.1040699165314,-1394.0065695839003,-4894.203247463796,1731806989.1098127
38,-815.1448544422165,-1042.4335343493149,-947.0268165296875,-4829.127118284814,1731806989.1221526
39,-1219.2223451547325,-1141.4212063765153,-773.1925266892649,-5031.302369989455,1731806989.1221526
40,-1502.0055305543356,-1618.4248762750067,-430.333458351437,-4993.521900637075,1731806989.1376505
41,-1610.5149878687225,-1910.8102548108436,-873.5452622002922,-4626.561047034804,1731806989.1376505
42,-1282.2583589078858,-2381.1400732384063,-1189.8809600523673,-4385.5338446404785,1731806989.1382551
